date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Tue Sep 24 2019 10:07:11 GMT-0700 (Pacific Daylight Time), Communications Manager,"Mountain View, CA",Current Employee ,Amazing opportunity to make a difference,I have been working at Intuit full-time for more than 3 years,,The people -- who you get to work with and the customers we serve is one of the best parts of working at Intuit. The customers are every day people who are trying to succeed and need some help. The things we do for them can make a huge difference for them. I know it sounds like kool-aid but everyone is very driven to do the right thing for our customers and make a difference in their lives so as a result you get colleagues who are willing to dive and help you achieve amazing results.,The highly collaborative and empowered culture can make it hard at times to know who gets to make the final decision.,Continue to inspire your teams and help managers unleash the amazing talent.,5.0,5.0,5.0,5.0,5.0,5.0
Tue Sep 24 2019 15:47:48 GMT-0700 (Pacific Daylight Time), Vice President Intuit Global Brand Strategy,"Mountain View, CA",Current Employee ,Culture at the heart of a tech driven company,I have been working at Intuit full-time for less than a year,,"The people are incredibly caring and all proud to work at a mission driven company. They also are quick to support ""self disruption"" if it means that the company has a better chance for long term success.","At times, people are hesitant to give constructive feedback at risk of hurting the incredibly positive culture",Keep focus on pace and speed to market,5.0,5.0,5.0,5.0,5.0,4.0
Mon Sep 23 2019 10:23:21 GMT-0700 (Pacific Daylight Time),,"Mountain View, CA",Current Employee ,Incredible place to grow your career,I have been working at Intuit full-time for more than 5 years,,"Intuit has many strengths, from its inspiring mission of Powering Prosperity Around the World, to its culture of customer obsession that is studied by many tech peers, to its history of self-disruption over 35 years. But one major strength that is often overlooked is Intuit's focus on developing people through coaching and feedback. Intuit provides both the opportunities and the coaching to develop your career, whether it's for leadership positions or growth as an individual contributor. It's no surprise that the current CEO and many of the most senior leaders rose through the ranks based on the culture of career development here.",High degree of collaboration can slow down decision making at times. We have opportunities to move faster to deliver for customers by empowering teams and removing friction.,Intuit is one of the best kept secrets in tech. Let's get the secret out so the best talent in the world knows where to come work!,5.0,4.0,5.0,5.0,5.0,5.0
Mon Sep 23 2019 10:50:37 GMT-0700 (Pacific Daylight Time), Vice President,"Mountain View, CA",Current Employee ,Great place to grow your career,I have been working at Intuit full-time for more than 5 years,,"Excellent mobility opportunities, leadership development, employee and customer centric culture",Can focus on moving with greater speed and involving fewer people in the decision making.,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 19 2019 07:29:30 GMT-0700 (Pacific Daylight Time), Senior Events Manager,"Mountain View, CA",Current Employee ,Great Journey Here,I have been working at Intuit full-time for more than 10 years,1,Constantly learn and stretch my capabilities; I work with different challenges everyday and get to challenge myself and my colleagues to deliver amazing experiences internally and externally!,My commute is challenging but I do get to work flex hours and have the tools to join meetings when on business travel.,Space is a challenge; we grow faster than our real estate.,5.0,4.0,5.0,5.0,5.0,5.0
Tue Sep 17 2019 12:41:33 GMT-0700 (Pacific Daylight Time), Human Resources Generalist,"Mountain View, CA",Current Employee ,Best company to work for!,I have been working at Intuit full-time for more than 3 years,1,I have been working as a full time employee for the pat 3 years and I love my experience so far. The company really understands what it means to have work-life balance. I'm able to work remotely which is very helpful because I have a young child. Additionally the company recognizes good talent and will help nurture it which allows for opportunities outside of the team. Finally the benefits are pretty awesome.,"Lots of internal tools (legacy & new), constantly having to keep up to date or get up to speed on new technology. How well you do in the company is also based on your network. If you don't have a good network, it's hard to do you job well and grow into other opportunities.","Break down barriers for the individual contributors and help make the process to learn, grow and develop professionally as easy as possible. It feels like there's a lot information & support for upper management but it's not clear for contributors.",5.0,5.0,5.0,4.0,5.0,4.0
Fri Sep 20 2019 11:56:28 GMT-0700 (Pacific Daylight Time), Marketing Manager,"San Jose, CA",Former Employee ,Great people and opportunity for growth,I worked at Intuit full-time for more than a year,,Worked with great marketers and product team.,"There is constant change, it could be good for career growth or new opportunities but it does slow things down.",,5.0,5.0,5.0,5.0,5.0,3.0
Tue Sep 17 2019 20:14:39 GMT-0700 (Pacific Daylight Time), Staff Software Engineer,"San Diego, CA",Current Employee ,Best work place to engage right and deliver awesome,I have been working at Intuit full-time for more than 3 years,,"Nice environment to work and great benefits
Great Tools for collaborate and socialize 
Open for new ideas and adapt to new trends",Some managers complicate and not open - lucky if no such encounters,Excited to see company moving in right direction with state of the art technology. Keep the motivation going....,5.0,5.0,5.0,5.0,5.0,4.0
Tue Sep 17 2019 23:24:19 GMT-0700 (Pacific Daylight Time),,"Sun City, AZ",Current Employee ,Clerical Admin,I have been working at Intuit full-time for less than a year,,They treat their employee's well.,wish they had an office space here in Arizona,Keep up the good work,5.0,5.0,5.0,5.0,5.0,5.0
Wed Sep 18 2019 12:33:44 GMT-0700 (Pacific Daylight Time), Project Manager,,Current Employee ,Does not get any better than this.....,I have been working at Intuit full-time for more than 8 years,,Excellent work life balance. Amazing coworkers who know how to get it done. Excellent product.,Too many hands in the cookie jar at times.,,5.0,5.0,5.0,5.0,5.0,4.0
Mon Sep 16 2019 22:09:19 GMT-0700 (Pacific Daylight Time), Manager Products,"Mountain View, CA",Current Employee ,Best place to work at,I have been working at Intuit full-time for more than a year,,"Build skills, learn a lot, great benefits","Big company poltitcs, no room for growing",,5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 01 2019 10:43:19 GMT-0700 (Pacific Daylight Time), Tax Processor,,Current Employee ,Intuit Employment Review,I have been working at Intuit full-time for more than 5 years,,Intuit genuinely cares about their employees and they're very conscious of work-life balance. They provide amazing benefits and try to ensure the benefits are molded to the employee wants and needs. I have a positive work environment and still enjoy coming to work everyday because it has great people and the work I do makes me feel like I've made an impact so it's rewarding.,"It seems in the last year or so Intuit has been utilizing outsourcing agencies for our customer care. Although the intention is to provide jobs in areas that are struggling economically, it has hindered the amazing service we once provided and has caused a divide between Intuit agents and outsourced agents. These outsourced agents are not given the benefits and care that Intuit agents are given so they're not going to provide the amazing care that a happy employee would.

Internal jobs or career growth is not quite what it was. When I first started, Intuit was all about internal career opportunities and now it seems they look more externally. Career moves are not quite what they used to be. If a position is considered an entry level position then Intuit shouldn't be looking for someone who is more qualified. More opportunity should be given to agents that have dedicated their time to the business first rather than seeking externally.","Bring our care back in-house because happy employees means happy customers and in the long run that's more revenue for Intuit. Or work with the outsourced agencies to make sure our values are truly aligned and make sure their employees are truly happy. This is not insight that will be given right away, these outsourced agents need to feel like they can trust our people are there for them.

-Take care of your current employee's career growth before hiring outside. Entry level should be entry level. An 'Entry Level' Accountant position shouldn't have a ""preferred"" of a CPA certification. To become a CPA you have to have hands on experience under a CPA first. Bypassing employees that do not have this certification makes the job posting misleading and discouraging for future roles that may open up. CPA preferred shouldn't be on anything that is listed as entry level for a standard Accountant role.",4.0,5.0,5.0,3.0,5.0,4.0
Sun Sep 15 2019 16:51:30 GMT-0700 (Pacific Daylight Time),,"Plano, TX",Current Employee ,Best kept secret in DFW,I have been working at Intuit full-time for more than 5 years,,"Innovation , Flexibility and supportive leadership",Getting ownership of meatier projects and programs that seem to be driven out of California.,"There is a reason why tech companies like Salesforce , Uber and Google are coming to the DFW area and making this a second HQ. increase investment in the Plano site for the long haul.",5.0,4.0,5.0,5.0,5.0,5.0
Thu Aug 29 2019 09:42:02 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Diego, CA",Current Employee ,My Dream Job,I have been working at Intuit full-time for more than a year,5,"The culture is inclusive and empowering. 20 years in the technology field and I have never worked at a company that helps women feel empowered, respected and confident. I love my job, my team and the work we do. Educational opportunities are available and the mangers activly help develop their individual work employees.","The only grip I have is the drive, but unfortunately that is my choice due to family circumstances.",Keep up the great work.,5.0,5.0,5.0,5.0,5.0,5.0
Wed Sep 11 2019 16:04:14 GMT-0700 (Pacific Daylight Time), Senior Marketing Manager,"Mountain View, CA",Current Employee ,Best place to work in Silicon Valley!!,I have been working at Intuit full-time for more than 5 years,1," Incredible culture with great people
- Amazing perks (125% match of 401k, employee stock purchase program, year-end cash and stock bonuses, yearly fitness stipend, affordable and solid health, dental and vision benefits, etc.)
- Great work/life balance
- Flexible working hours 
- For a big tech company not a ton of politics. Everyone’s opinion is heard and valued. 
- Company puts employees first, then customers and then shareholders 
- Great company values of “integrity without compromise” and “we care and give back” that Intuit holds itself accountable to", Highly matrixed organization with fairly complex products which can lead to slow delivery times on projects,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Sep 04 2019 12:00:55 GMT-0700 (Pacific Daylight Time), Manager,"San Diego, CA",Current Employee ,Do the best work of your life,I have been working at Intuit full-time for more than 3 years,3," Surrounded by highly capable and motivated individuals at all levels (above and below)
- Flexibility in hours, ability to work from home helps to support work/life/family
- Benefits are extensive, from medical/dental/eye to wellness to emotional well-being
- Autonomy provided to allow you to pursue your career goals
- Company culture and value system is strong and encompasses more than day to day work; support for volunteering and giving back to the community"," Long hours during peak season
- Constant change could be a con for some; others find it energizing/motivating","Keep the open lines of communication which provide for the ability for the company to continue to grow. Grow the transparency of career pathways, and allow for more career movement across products/groups in the organization.",5.0,4.0,5.0,4.0,5.0,5.0
Sat Sep 14 2019 06:18:52 GMT-0700 (Pacific Daylight Time), Account Manager,"Plano, TX",Current Employee ,"The Best Company I Have Ever Known, where is the 6 Star option.",I have been working at Intuit full-time for less than a year,,"There are too many here to list, but I will try!

First, the way they regard their employees is amazing. Having been in a sales role in several industries over my career, I have never seen a company so humble and interested in their employees. They genuinely care that you not only succeed, but work towards a goal that will make you happy.

Second, I know it’s cheesy but they let you be you. You are not molded into the model that they want in their company. They let you bring your strengths and your passions into work and direct you to use those for the good of company. 

They love innovation. I have had the opportunity within my first year to question processes and long held practices. With the support of my manager and director, I was supported the whole time. Never once was I made to feel that I should get in line, like many other companies. My ideas were judged on their merits and they welcomed the disruption to their practices. 

Finally, the benefits and opportunities to help your community are amazing. I have zero worries that whatever life throws at my family, Intuit will be standing behind me the entire time with all their resources. 

The list really does go on and on, but if it sounds too good to be true, it isn’t at Intuit.",The workload is A LOT. The company is constantly innovating. So you have to be dedicated and flexible.,"Keep up the good work, stay aligned with your staff and as a management team. It’s only going to get better!",5.0,5.0,5.0,5.0,5.0,5.0
Tue Sep 03 2019 09:43:11 GMT-0700 (Pacific Daylight Time), Senior Business Data Analyst,"Plano, TX",Current Employee ,Best company I've worked for,I have been working at Intuit full-time for more than 3 years,3," Amazing company culture and values that the company really stands behind
- Great comp and benefits package. Insurance benefits are exceptional
- Great work life balance
- Impactful work and smart people"," Not working in MTV can hinder your career development
- Big changes in company SLT means transparency/visibility to change isn't always clear
- Vacation packages are still a bit low compared to other companies
- Big company trying to move fast can create a lot of headaches in workstreams
- New focus on accountability adds risk to company culture","You've built an incredible culture that makes this place really, really special and enables really smart people to do the best work of their lives. More accountability at the company is definitely needed, but letting the pendulum swing too far the other direction could ruin what makes this place so unique and wonderful to work for.",5.0,5.0,5.0,4.0,5.0,4.0
Fri Sep 13 2019 10:31:09 GMT-0700 (Pacific Daylight Time), Account Manager,"Tucson, AZ",Current Employee ,Great place to work!,I have been working at Intuit full-time for more than 10 years,,"Intuit is a fantastic place to work, with probably the best work life balance, benefits and pay you will encounter. Yes we work hard, we try to work smart and leverage technology to help our customers, and we are driven to hit our goals. Intuit is such that if a planned sales goal turns out to be unreasonable to hit, they get adjusted, so we aim high, but if the best projections are unreasonable, they are adjusted back. This company is always evolving to better serve its customers and employees, and communities we live in. We update our offerings and software and support resources to better help our customers, we discover and fix if there are any problems. Our Intuit has a built in gym, game room, cafeteria, free coffee and beverages, and snacks to keep you going, we have even remodeled to have updated styles, and sit down / stand up desks. Another example we even have ergonomic specialists to make sure you are comfortable in your settings at your desk. Intuit even gives you 40 hours a year to donate and work at your favorite charity, and will pay you your regular work wage and give you that time off, I don't know of too many that do that. The company is environmentally conscious also in its desire to not be wasteful with resources it uses. This will be my 17th year here, and time has gone by so fast. Intuit constantly looks to improve its ways as well, management styles, have also changed over the years as well, also to encourage your own personal development, and career development as well.","Not sure this is a con, but Intuit hires really well on people who fill the jobs they request, so if you are not the right fit for a position, or have the skill set, do what you need to develop your talents to get in. However once you are in, there are many free clinics / classes and resources to partner with you to develop your talents to the next level or position you may want to go into. Intuit even has college tuition reimbursement.","Keep growing, and knowing how the market is changing with many other entries to the small business software market, keep on your game, keep developing and innovating to stay the best small business software, we can't assume we will keep that title without innovating.",5.0,5.0,5.0,4.0,5.0,5.0
Fri Sep 27 2019 09:08:07 GMT-0700 (Pacific Daylight Time), Software Development Engineer,"Mountain View, CA",Current Employee ,Software Engineer I at Intuit,I have been working at Intuit full-time for less than a year,,Work-life Balance; Location; Friendly people around,Some teams are doing things not quite interesting,,4.0,5.0,4.0,4.0,4.0,4.0
Wed Sep 11 2019 16:46:02 GMT-0700 (Pacific Daylight Time), Director,"San Francisco, CA",Current Employee ,World-class company with world class business plan,I have been working at Intuit full-time for less than a year,,"Strong and meaningful values; company lives its values on a daily basis
Company truly cares about its employees
Inclusive, and focused on becoming more so
Excellent benefits package, competitive pay and equity structure
Very interesting time to be at Intuit with a new CEO (January 2019) with big plans for growth
Highly skilled and experienced executive suite
Strong on communication throughout the org","Can be slow to make decisions due to consensus-based culture, but this is shifting into better balance due to the need to move fast to achieve growth.
Company needs to increase manager capability to lead dispersed teams; there is too much focus on keeping everyone in one place, which is not sustainable in supporting growth.",,5.0,4.0,5.0,4.0,5.0,5.0
Wed Sep 11 2019 21:17:43 GMT-0700 (Pacific Daylight Time), Director,"Mountain View, CA",Current Employee ,Love it here!,I have been working at Intuit full-time for more than 10 years,,"The culture, the mission/vision, the people, the focus on customers, walking the walk, not just talking the talk, management team and stock price!",Can be complex to navigate the organization. But for those who are willing to build relationships and want to work in a team-based environment - it's worth it!,,5.0,4.0,5.0,4.0,5.0,4.0
Thu Sep 12 2019 06:04:27 GMT-0700 (Pacific Daylight Time), FT Employee,,Current Employee ,Great Place to Work!!,I have been working at Intuit full-time for more than 3 years,,Intuit is very employee friend and live by its values. Great culture and great benefits,Growing fast...a lot of pressure to move fast,,5.0,4.0,5.0,4.0,5.0,5.0
Thu Sep 12 2019 08:46:10 GMT-0700 (Pacific Daylight Time), Workplace,"Mountain View, CA",Current Employee ,Awesome place to work!,I have been working at Intuit full-time for more than 10 years,,"Intuit has a clear set of Values that ensure we are leading by example, recognize the importance of team work and diversity and ensure we are good stewards in our community by giving back and building a better future. I have worked here for over 15 years and continue to be inspired, challenged and thankful to be a part of this great company.","Not necessarily a con, but important to accept that change is inevitable and need to be able to embrace change so that we can grow with speed. It is not boring.",,5.0,,,,,
Thu Sep 12 2019 09:13:12 GMT-0700 (Pacific Daylight Time), Marketer,"Mountain View, CA",Current Employee ,I look forward to driving to work everyday,I have been working at Intuit full-time for more than 5 years,,"Inspiring company mission, smart people",Opportunity to become more global,"You need to be a self starter and manage your own career. There isn't a set career path or agenda. You can choose to stay in the same area or to pursue mobility opportunities, but it's up to the employee to navigate. Personally, I prefer this way. I do recognize, however, that it can be overwhelming for some to navigate mobility.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 12 2019 11:46:23 GMT-0700 (Pacific Daylight Time), Vice President Human Resources,"Mountain View, CA",Current Employee ,"Not perfect, but close",I have been working at Intuit full-time for more than 10 years,,"Values are rock solid starting with Scott Cook founding back in 1983 through today. Intuit gives everyone the training, resources, support, and room to paint their masterpiece, for those who want to push themselves further than they ever thought they were capable while working with awesome people and customers, this is the place. Sets a high bar and raises it every year while paying for performance, if you like that, you'll love Intuit, if you're looking for a place to coast then Intuit is definitely not the right place.","Faster decision making, better collaboration and prioritization as we operate differently against our company-wide big bets.",Continue to stay close to employees at all levels as our change velocity increases so we can quickly learn and pivot on any missteps.,5.0,3.0,5.0,5.0,5.0,5.0
Thu Sep 12 2019 12:07:37 GMT-0700 (Pacific Daylight Time), Marketing,"Mountain View, CA",Current Employee ,Awesome company that cares about its employees,I have been working at Intuit full-time for more than 5 years,," Prioritizes employee experience - training/learning, benefits, work/life balance
- In an exciting growth space
- High leader engagement
- Heavy customer focus enabled by design thinking", Pay is below some other Bay Area companies,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 12 2019 14:12:05 GMT-0700 (Pacific Daylight Time), Staff Program Manager,"San Diego, CA",Current Employee ,I love it here!,I have been working at Intuit full-time for more than 5 years,,I love the culture and attitude of constantly improving. I love the benefits and pay.,"Sometimes I scratch my head why certain people got to leadership positions. Therefore, my point is that while the majority of leaders in the company are great - there are some bad apples",,5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 12 2019 14:14:14 GMT-0700 (Pacific Daylight Time), Vice President Data Science,"Mountain View, CA",Current Employee ,An environment where employees can do the best work of their lives,I have been working at Intuit full-time for more than 8 years,,"The company is solving hugely important financial problems for our customers, offers opportunities for employees to learn, develop & grow. Strong company mission and values like Integrity without Compromise. Across 4 stakeholders (employee, customer, partner, shareholder), Intuit puts employees first.","As a 35-year old company, we have still have some legacy technology that slows us down. We've made huge progress migrating to AWS, and breaking down monoliths, but there's always opportunity to pay off tech debt and modernize our technology.",,5.0,5.0,5.0,5.0,5.0,5.0
Wed Sep 04 2019 16:52:53 GMT-0700 (Pacific Daylight Time), Account Executive,"Fredericksburg, VA",Current Employee ,Awesome Foundation,I have been working at Intuit full-time for less than a year,2,Great work life balance. Benefits are really good. My managers that I have worked with do a great job in helping you succeed at your job and understanding of matters that arise. Intuit is very diverse and help get you out of your comfort zone to feel like you are part of something great.,Not a lot of communication across different organizations.,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 05 2019 08:12:18 GMT-0700 (Pacific Daylight Time), Customer Service and Technical Support Representative,"Tucson, AZ",Current Employee ,The best job I have ever had,I have been working at Intuit full-time for less than a year,2,"If you can obtain a full time position with Intuit, you will never want to leave. The benefits are fantastic and they pay very well.","Work/Life balance can be a little challenging at times, however I am compensated very well for it. I'm only asked to work a lot during the busy tax season, so we get some time to recuperate.",,5.0,4.0,5.0,5.0,5.0,5.0
Thu Sep 05 2019 11:55:23 GMT-0700 (Pacific Daylight Time), Director of Operations,"Mountain View, CA",Current Employee ,Great company to work for!,I have been working at Intuit full-time for more than 5 years,2,"Well lead and managed, strong growth trajectory, inspiring mission and strategy, empowered employees, great benefits","Flat Mgmt structure, which is generally a good thing, makes it harder to move up. Can’t be hung up on title.",Keep reinventing and reinvigorating this company!,5.0,4.0,5.0,4.0,5.0,5.0
Sun Sep 08 2019 16:08:53 GMT-0700 (Pacific Daylight Time), Product Manager,"Mountain View, CA",Current Employee ,Amazing Company Solving the Most Important Problems in the World,I have been working at Intuit full-time for more than a year,1,"Culture - it is collaborative and fun
People - some of the best people I've ever worked with are here
Opportunity - I feel like my advancement is a function of my outcomes for the company.",It can be complicated to work with a large group of internal teams for a project,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Sep 11 2019 09:09:57 GMT-0700 (Pacific Daylight Time), Senior Tax Expert,"San Diego, CA",Current Employee ,TurboTax,I have been working at Intuit part-time for more than 5 years,,Great company to work for.,Seems like more women get hired for management roles.,,5.0,5.0,5.0,5.0,5.0,4.0
Wed Sep 11 2019 13:21:32 GMT-0700 (Pacific Daylight Time), Lead Financial Analyst,"Mountain View, CA",Current Employee ,Company that care about their employees,I have been working at Intuit full-time for more than a year,,"Great Benefit, Great Management, Great people",None comes to mind right now,Keep up the great work,5.0,4.0,5.0,5.0,5.0,5.0
Wed Sep 11 2019 13:39:19 GMT-0700 (Pacific Daylight Time), Senior Manager,"Mountain View, CA",Current Employee ,A values driven company that is truly the best place i have worked.,I have been working at Intuit full-time for more than 5 years,,"Great leadership
Awesome benefits
Value's driven Company
Employee first mindset",Decision making process can be slow,More transparent communication,5.0,5.0,5.0,5.0,5.0,4.0
Wed Sep 11 2019 13:40:58 GMT-0700 (Pacific Daylight Time), Workplace Services,"Mountain View, CA",Current Employee ,Great place to work!,I have been working at Intuit full-time for more than 10 years,,"Intuit has been very good to me throughout my many years of employment. It has helped me grow as a professional and contributed to my financial success to enjoy life now (vacations/home improvements) and in the future by allowing for a healthy retirement plan. Intuit truly believes in a work/life balance, provides resources for employees physical & mental health, and allows employees 32 hours a year paid time off to volunteer during working hours.","In some instances, there can be too many layers of approvers which stalls decisions/actions.",,5.0,5.0,5.0,5.0,5.0,4.0
Wed Sep 11 2019 15:12:53 GMT-0700 (Pacific Daylight Time), Analyst,"San Diego, CA",Current Employee ,As good as it gets,I have been working at Intuit full-time for more than 10 years,,"Smart, caring people, passion for the work. Competitive pay, benefits.",Can be difficult to be promoted unless you're a star,,5.0,5.0,5.0,4.0,5.0,5.0
Wed Sep 11 2019 16:33:22 GMT-0700 (Pacific Daylight Time), Director,"Mountain View, CA",Current Employee ,Great executive team with its eyes on the growth prize!,I have been working at Intuit full-time for more than 3 years,,"Intuit has terrific businesses that aim to help millions of individuals and the smallest businesses to enjoy prosperity. A great mission backed by solid businesses and thoughtful, disciplined executive leadership that is trying its best to serve the mission and accelerate growth.",Keeping 10K employees focused means that only great opportunities get attention. Sometimes we have to let good opportunities pass to maintain that focus.,Stay focused on growth--for the business and for the professionals employed at the business!,5.0,5.0,5.0,5.0,5.0,5.0
Tue Sep 10 2019 06:21:20 GMT-0700 (Pacific Daylight Time), Senior Executive Assistant,,Current Employee ,Great place to work,I have been working at Intuit full-time,,Stable and well run company.,Work / life balance is beginning to shift.,,5.0,,,,,
Tue Sep 10 2019 11:26:59 GMT-0700 (Pacific Daylight Time), Senior Software Test Engineer,,Former Employee ,...,I worked at Intuit full-time for more than a year,,known for nice work life balance,depends on the team you are working,,5.0,5.0,4.0,5.0,4.0,4.0
Mon Sep 09 2019 09:07:59 GMT-0700 (Pacific Daylight Time), Senior Manager,"Mountain View, CA",Current Employee ,"New employee, loving it so far.",I have been working at Intuit full-time for less than a year,,The people and company focus on employee satisfaction. If I could give six stars for culture and values I would.,Too many meetings and reliance on video conferencing,"Keep up the good work, but consider reducing the jargon, which is tough to learn, and also comes off a bit hokey.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Sep 09 2019 09:50:47 GMT-0700 (Pacific Daylight Time), Staff Technical Program Manager,"San Diego, CA",Current Employee ,Top Benefits and Growth Opportunities,I have been working at Intuit full-time for more than a year,,"Benefits, training opportunities, focus on employee goal setting and growth, ownership thinking and model","It's a large corporate environment, so there are a lot of layers to navigate, but the company is focusing on trying to streamline how we work and reduce barriers.",Continue to find ways to reduce overlap and redundancy,5.0,5.0,5.0,5.0,5.0,5.0
Mon Sep 09 2019 10:26:32 GMT-0700 (Pacific Daylight Time), Tax Advice Specialist,"San Diego, CA",Current Employee ,Perfect job for an EA/CPA/Tax Attorney,I have been working at Intuit full-time for more than 8 years,,"You are answering tax questions so if there are gray areas in tax you are not familiar with, you have a wealth of pros at your resource that specialize in that area and are extremely willing to share their knowledge. 

Intuit genuinely cares about me. Management is fair and fun. We laugh here and have fun contests and competitions. 

You get to keep your own Tax Practice while working here. 

Working remotely...",I am not aware of any cons. Intuit is really good to its employees.,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Sep 09 2019 10:55:26 GMT-0700 (Pacific Daylight Time), Executive Assistant,"Mountain View, CA",Current Employee ,intuit is everything I ever dreamed of in a job and a whole lot more,I have been working at Intuit full-time for more than 3 years,,"From day one, I have been encouraged and supported to build a better work world. I have never been told ""no, you can't"" to any reasonable idea. The culture of customer obsession, respect and affection between employees and the drive to make the world a better place is a powerful combination.",There are always things that could be better at any company. Intuit is proactive at identifying any issues and working on them - and Leadership truly listens to employees. I can't really think of anything consider a con.,"It's amazing to see Sasan Goodarzi own his new role as CEO. Brad Smith is truly missed, but Sasan is The One to lead our next chapter. My advice is to continue to build on the strong cultural foundation created by Scott Cook and to continue to disrupt ourselves.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Sep 09 2019 13:07:13 GMT-0700 (Pacific Daylight Time), Senior Product Marketing Manager,"San Diego, CA",Current Employee ,Amazing company & happy to be part of it,I have been working at Intuit full-time for more than 5 years,,"Great leadership, great products & services plus core values that are actually upheld and demonstrated everyday. The benefits are excellent as well.","Fast paced, high expectations.",,5.0,5.0,5.0,4.0,5.0,5.0
Mon Sep 23 2019 15:27:18 GMT-0700 (Pacific Daylight Time), Service & Support Specialist,,Former Employee ,Great Place unless,I worked at Intuit full-time,,"solid pay and benefits to be had, as long as you work under the right manager.","They don’t like introverts very much, especially in the wrong clique.",Don’t be so cliquish and accept that soft spoken people are awesome.,4.0,4.0,3.0,3.0,4.0,3.0
Thu Sep 05 2019 08:44:34 GMT-0700 (Pacific Daylight Time), Program Manager,"Plano, TX",Current Employee ,"Amazing Culture, Rewarding Work",I have been working at Intuit full-time for more than a year,1,"At Intuit, the executive leadership team ensures that employees are the first point of focus because they recognize that the employees are who deliver results for customers and shareholders. Intuit practices the values that they've set before us, delivering on integrity without compromise and giving back to the community. Failure isn't viewed as a reason to be dismissed, but rather an opportunity to learn and...",There are frequent re-ogranizations that interrupt priority work progress. These can be extremely frustrating because the inevitable and unavoidable delays do not seem to be accounted for in terms of the expected timelines for delivery of the work being performed. This leads to extremely stressful times for the team members performing the work.,"Allow room for adjustment when re-orgs are announced. The pressure to ensure everyone keeps moving at the same pace regardles of huge changes is difficult to manage. This definitely feels driven from the top down, and is a huge area of opportunity.",5.0,4.0,5.0,5.0,5.0,5.0
Sat Sep 21 2019 20:10:44 GMT-0700 (Pacific Daylight Time), Finance,,Former Employee ,Great Company; Some Leaders Better Than Others,I worked at Intuit full-time for more than 3 years,," Outstanding compensation & benefits - Among the best of the best.
- Values driven culture - Leaders really live and breath the values of the company.
- When making decisions that may impact employees, customers and shareholders, employee considerations are always put first.
- Management not afraid to make tough decisions."," Very friendly culture can sometimes make it hard to move fast
- Management team can be inconsistent in terms of their leadership skills and ability",,4.0,5.0,5.0,3.0,5.0,4.0
Wed Sep 04 2019 11:42:08 GMT-0700 (Pacific Daylight Time), Director of Sales,"Plano, TX",Current Employee ,Great Place to Work,I have been working at Intuit full-time for more than 10 years,1,"The People, Culture, Benefits",Prolonged Pace and Tools/Data for employees,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Sep 04 2019 12:44:02 GMT-0700 (Pacific Daylight Time), Senior Manager,"Tucson, AZ",Current Employee ,Best company to work for!,I have been working at Intuit full-time for more than 8 years,1,"Innovative, invests in employees, fun enviornment to work in, great coworkers","Can be slow to make changes, Constant changes in structure cause pain both for employees impacted and for new teams",Stay focused on the customers,5.0,5.0,5.0,5.0,5.0,5.0
Sat Sep 21 2019 19:18:48 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Employee friendly culture but no real innovation plus gnarly political red tape,I worked at Intuit full-time for more than 5 years,,Stock has done well and frontline workers generally seem happy. New CEO wants to drive change and fuel growth. More focus on getting stuff done. Strong customer focus. They care about their customers for sure.,They really just have two products - Quickbooks and TurboTax that you can only milk for so long. They’re continually increasing prices on customers absent real innovation. The new strategic priorities aren’t really taking off. Top talent is leaving the company and new talent rarely stays past the first year or two because of no product direction and red tape that makes it impossible to execute. Obsolete technology stack means recruiting engineering talent is difficult - can’t really compete with the googles and facebooks for engineers. AI/ML hasn’t proved out and won’t until product experiences are fixed. It feels like a slow moving semi-tech company that’s living on lack of competitive pressure. It will catchup with them unless they act.,"Reduce reliance on institutional knowledge, be more decisive and maybe less cult like. Fix your execution challenges.",3.0,2.0,4.0,3.0,4.0,3.0
Fri Sep 06 2019 17:06:47 GMT-0700 (Pacific Daylight Time), Marketing Manager,"San Diego, CA",Current Employee ,"Incredible place to work, great culture, filled with talented, authentic people",I have been working at Intuit full-time for less than a year,,"Positive culture, great perks, talented people, meaningful work, great products","very collaborative, sometimes can cause people stress",Continue to focus on employees first,5.0,5.0,5.0,4.0,5.0,5.0
