"jobTitle","meanPay","Range"
"Sales Associate () - Hourly","$10/hr","Range: $8 - $13"
"IP Project Manager - Hourly","$11/hr","Range: $9 - $15"
"Stockman - Hourly","$10/hr","Range: $8 - $11"
"Assembler - Hourly","$10/hr","Range: $8 - $13"
"Modular Team - Hourly","$11/hr","Range: $10 - $13"
"Sales Associate","$17,023/yr","Range: $11K - $35K"
"Walmart Unloader - Hourly","$10/hr","Range: $8 - $12"
"Unloader - Hourly","$10/hr","Range: $8 - $16"
"Attendant","$26,494/yr","Range: $25K - $30K"
"Money Center Cashier - Hourly","$12/hr","Range: $10 - $14"
"Field Project Supervisor/Store Planning","$52,003/yr","Range: $38K - $61K"
"Asset Protection Associate","$32,480/yr","Range: $25K - $46K"
"Cashier/Sales Associate - Hourly","$10/hr","Range: $8 - $11"
"Stock Clerk - Hourly","$11/hr","Range: $9 - $15"
"Overnight Stock - Hourly","$10/hr","Range: $9 - $13"
"Walmart Unloader - Hourly","$10/hr","Range: $8 - $11"
"Money Center Cashier - Hourly","$11/hr","Range: $8 - $12"
"Texas - Hourly","$11/hr","Range: $8 - $19"
"Auto Technician - Hourly","$12/hr","Range: $11 - $16"
"Connection Center Associate - Hourly","$11/hr","Range: $10 - $14"
"Intern - Hourly","$16/hr","Range: $11 - $27"
"General Manager","$116,611/yr","Range: $52K - $194K"
"Senior Systems Engineer","$98,340/yr","Range: $85K - $133K"
"Maintenance Manager","$56,988/yr","Range: $53K - $86K"
"Shipping Loader - Hourly","$18/hr","Range: $16 - $21"
"Market Asset Protection Manager","$73,161/yr","Range: $64K - $93K"
"Dairy Sales Associate - Hourly","$10/hr","Range: $8 - $11"
"Assistant Manager - Hourly","$16/hr","Range: $11 - $26"
"Support Manager","$32,549/yr","Range: $25K - $51K"
"VISION CENTER MANAGER","$47,146/yr","Range: $37K - $59K"
"Cap Team II - Hourly","$10/hr","Range: $9 - $11"
"Walmart Cashier - Hourly","$10/hr","Range: $8 - $12"
"Licensed Optician Manager","$58,270/yr","Range: $54K - $64K"
"Jewelry Department Manager - Hourly","$16/hr","Range: $11 - $16"
"Sales Associate - Hourly","$9/hr","Range: $8 - $11"
"Training Coordinator - Hourly","$13/hr","Range: $10 - $17"
"Cashier, Customer Service, Sales Associate - Hourly","$10/hr","Range: $9 - $12"
"Associate","$34,707/yr","Range: $19K - $61K"
"Frozen/Dairy Associate - Hourly","$10/hr","Range: $8 - $12"
"Assembler - Hourly","$11/hr","Range: $9 - $17"
"Retail Store Manager","$94,147/yr","Range: $54K - $133K"
"Deli/Bakery Associate - Hourly","$11/hr","Range: $10 - $13"
"Store Associate - Hourly","$10/hr","Range: $9 - $13"
